datetime,open,high,low,close
2025-04-05 02:00:00,1.2939,1.2956,1.2908,1.2927
2025-04-05 03:00:00,1.2926,1.2929,1.2888,1.2895
2025-04-05 04:00:00,1.2896,1.2908,1.2857,1.2904
2025-04-05 05:00:00,1.2902,1.2914,1.288,1.2881
2025-04-05 06:00:00,1.2881,1.29,1.2868,1.2873
2025-04-05 07:00:00,1.2874,1.2902,1.2854,1.2901
2025-04-07 09:00:00,1.2879,1.2933,1.2878,1.2909
2025-04-07 10:00:00,1.291,1.2918,1.2885,1.291
2025-04-07 11:00:00,1.291,1.2916,1.2884,1.2886
2025-04-07 12:00:00,1.2886,1.2891,1.285,1.286
2025-04-07 13:00:00,1.2859,1.2891,1.2855,1.2886
2025-04-07 14:00:00,1.2885,1.2906,1.2885,1.2903
2025-04-07 15:00:00,1.2902,1.2927,1.2897,1.2925
2025-04-07 16:00:00,1.2923,1.2927,1.2883,1.2901
2025-04-07 17:00:00,1.2902,1.2934,1.2895,1.2895
2025-04-07 18:00:00,1.2895,1.2914,1.2866,1.2871
2025-04-07 19:00:00,1.2872,1.2877,1.2832,1.2837
2025-04-07 20:00:00,1.2837,1.2861,1.2824,1.2825
2025-04-07 21:00:00,1.2826,1.2834,1.2804,1.2824
2025-04-07 22:00:00,1.2824,1.2853,1.2807,1.2837
2025-04-07 23:00:00,1.2838,1.2838,1.2786,1.2801
2025-04-08 00:00:00,1.2801,1.2847,1.2754,1.2755
2025-04-08 01:00:00,1.2755,1.2774,1.2725,1.2725
2025-04-08 02:00:00,1.2723,1.2731,1.271,1.273
2025-04-08 03:00:00,1.2731,1.2779,1.2729,1.2767
2025-04-08 04:00:00,1.2767,1.2771,1.2745,1.2748
2025-04-08 05:00:00,1.2747,1.2756,1.2715,1.2717
2025-04-08 06:00:00,1.2717,1.2727,1.2708,1.2725
2025-04-08 07:00:00,1.2723,1.2729,1.2721,1.2725
2025-04-08 08:00:00,1.2727,1.2739,1.2723,1.2737
2025-04-08 09:00:00,1.2736,1.2739,1.2726,1.2734
2025-04-08 10:00:00,1.2733,1.2765,1.2733,1.2752
2025-04-08 11:00:00,1.2752,1.2779,1.2751,1.2775
2025-04-08 12:00:00,1.2776,1.2792,1.2775,1.2786
2025-04-08 13:00:00,1.2786,1.2786,1.2775,1.2777
2025-04-08 14:00:00,1.2777,1.2792,1.2777,1.2786
2025-04-08 15:00:00,1.2786,1.2786,1.2765,1.2782
2025-04-08 16:00:00,1.278,1.2797,1.2777,1.2786
2025-04-08 17:00:00,1.2785,1.2785,1.275,1.275
2025-04-08 18:00:00,1.275,1.2773,1.2746,1.2753
2025-04-08 19:00:00,1.2753,1.2753,1.2725,1.2746
2025-04-08 20:00:00,1.2745,1.2769,1.2735,1.2753
2025-04-08 21:00:00,1.2752,1.2783,1.275,1.2779
2025-04-08 22:00:00,1.2779,1.2796,1.2772,1.2776
2025-04-08 23:00:00,1.2776,1.2794,1.2768,1.2788
2025-04-09 00:00:00,1.2788,1.2792,1.2753,1.2756
2025-04-09 01:00:00,1.2756,1.2777,1.2744,1.2769
2025-04-09 02:00:00,1.2767,1.2784,1.2756,1.2773
2025-04-09 03:00:00,1.2772,1.2788,1.2771,1.2782
2025-04-09 04:00:00,1.2782,1.2814,1.2778,1.279
2025-04-09 05:00:00,1.2788,1.2802,1.2769,1.2775
2025-04-09 06:00:00,1.2774,1.278,1.2755,1.2765
2025-04-09 07:00:00,1.2765,1.2782,1.2762,1.2768
2025-04-09 08:00:00,1.2767,1.2786,1.2765,1.2778
2025-04-09 09:00:00,1.2779,1.2792,1.2775,1.2786
2025-04-09 10:00:00,1.2787,1.2816,1.2776,1.2815
2025-04-09 11:00:00,1.2816,1.2846,1.2815,1.2832
2025-04-09 12:00:00,1.2831,1.2841,1.2813,1.2822
2025-04-09 13:00:00,1.2822,1.2835,1.2815,1.2819
2025-04-09 14:00:00,1.2818,1.2857,1.2815,1.2855
2025-04-09 15:00:00,1.2855,1.2855,1.2824,1.2839
2025-04-09 16:00:00,1.2839,1.2864,1.2819,1.284
2025-04-09 17:00:00,1.2839,1.2849,1.2793,1.2801
2025-04-09 18:00:00,1.28,1.2828,1.2787,1.2826
2025-04-09 19:00:00,1.2825,1.2837,1.2814,1.2822
2025-04-09 20:00:00,1.2821,1.2838,1.2807,1.282
2025-04-09 21:00:00,1.282,1.2825,1.2773,1.2774
2025-04-09 22:00:00,1.2774,1.2815,1.2771,1.2803
2025-04-09 23:00:00,1.2805,1.2815,1.2773,1.2777
2025-04-10 00:00:00,1.2778,1.2779,1.2752,1.2758
2025-04-10 01:00:00,1.2757,1.2788,1.2753,1.2769
2025-04-10 02:00:00,1.277,1.2779,1.276,1.2765
2025-04-10 03:00:00,1.2767,1.2821,1.2744,1.279
2025-04-10 04:00:00,1.279,1.2824,1.2744,1.2804
2025-04-10 05:00:00,1.2803,1.2838,1.28,1.2803
2025-04-10 06:00:00,1.2803,1.2834,1.2794,1.2821
2025-04-10 07:00:00,1.2824,1.2824,1.281,1.2822
2025-04-10 08:00:00,1.2819,1.2834,1.2814,1.2824
2025-04-10 09:00:00,1.2822,1.2826,1.2811,1.2825
2025-04-10 10:00:00,1.2824,1.2847,1.2823,1.2845
2025-04-10 11:00:00,1.2845,1.2845,1.2824,1.2828
2025-04-10 12:00:00,1.283,1.2841,1.2822,1.2839
2025-04-10 13:00:00,1.2838,1.2853,1.2837,1.285
2025-04-10 14:00:00,1.2847,1.2861,1.2841,1.2859
2025-04-10 15:00:00,1.2859,1.287,1.2855,1.286
2025-04-10 16:00:00,1.2859,1.2877,1.2847,1.2868
2025-04-10 17:00:00,1.2867,1.2881,1.2845,1.2877
2025-04-10 18:00:00,1.2877,1.2879,1.286,1.2869
2025-04-10 19:00:00,1.287,1.2894,1.2861,1.2892
2025-04-10 20:00:00,1.2891,1.2925,1.2883,1.2914
2025-04-10 21:00:00,1.2915,1.2938,1.2912,1.2932
2025-04-10 22:00:00,1.2931,1.2957,1.2919,1.2925
2025-04-10 23:00:00,1.2925,1.2932,1.2893,1.2924
2025-04-11 00:00:00,1.2923,1.2961,1.2908,1.296
2025-04-11 01:00:00,1.296,1.2979,1.2937,1.2938
2025-04-11 02:00:00,1.2938,1.2962,1.2925,1.2955
2025-04-11 03:00:00,1.2954,1.2977,1.2932,1.2975
2025-04-11 04:00:00,1.2975,1.2996,1.2971,1.2982
2025-04-11 05:00:00,1.298,1.2988,1.2939,1.2969
2025-04-11 06:00:00,1.2969,1.2973,1.2954,1.2969
2025-04-11 07:00:00,1.2973,1.2973,1.2969,1.297
2025-04-11 08:00:00,1.2968,1.299,1.2968,1.2988
2025-04-11 09:00:00,1.2988,1.2998,1.2967,1.299
2025-04-11 10:00:00,1.299,1.3047,1.2988,1.3017
2025-04-11 11:00:00,1.3017,1.3029,1.2995,1.301
2025-04-11 12:00:00,1.3011,1.3024,1.3008,1.3015
2025-04-11 13:00:00,1.3015,1.3047,1.3012,1.3036
2025-04-11 14:00:00,1.3036,1.3036,1.3012,1.3022
2025-04-11 15:00:00,1.3022,1.3022,1.2995,1.3005
2025-04-11 16:00:00,1.3013,1.3021,1.2985,1.3019
2025-04-11 17:00:00,1.3018,1.3076,1.3018,1.3068
2025-04-11 18:00:00,1.3067,1.3134,1.3055,1.3109
2025-04-11 19:00:00,1.3108,1.3145,1.3083,1.3123
2025-04-11 20:00:00,1.3123,1.3123,1.3057,1.3075
2025-04-11 21:00:00,1.3074,1.3098,1.3064,1.3089
2025-04-11 22:00:00,1.3087,1.3125,1.3083,1.3123
2025-04-11 23:00:00,1.3123,1.3135,1.3061,1.3093
2025-04-12 00:00:00,1.3099,1.3116,1.3056,1.3058
2025-04-12 01:00:00,1.3058,1.3066,1.304,1.3047
2025-04-12 02:00:00,1.3047,1.306,1.303,1.3051
2025-04-12 03:00:00,1.3052,1.3077,1.3044,1.3049
2025-04-12 04:00:00,1.305,1.307,1.3048,1.306
2025-04-12 05:00:00,1.3058,1.3083,1.3058,1.3075
2025-04-12 06:00:00,1.3074,1.3102,1.3064,1.3088
2025-04-12 07:00:00,1.30885,1.30885,1.30885,1.30885
2025-04-14 09:00:00,1.30837,1.30909,1.30755,1.30852
2025-04-14 10:00:00,1.30875,1.31072,1.30861,1.30969
2025-04-14 11:00:00,1.30989,1.31287,1.30989,1.3107
2025-04-14 12:00:00,1.31105,1.31139,1.31026,1.31074
2025-04-14 13:00:00,1.31056,1.31125,1.30971,1.31075
2025-04-14 14:00:00,1.31082,1.3117,1.31038,1.31038
2025-04-14 15:00:00,1.31105,1.31278,1.30984,1.31266
2025-04-14 16:00:00,1.31225,1.31726,1.3117,1.31692
2025-04-14 17:00:00,1.31702,1.31702,1.31562,1.3166
2025-04-14 18:00:00,1.31645,1.31872,1.31626,1.31742
2025-04-14 19:00:00,1.31747,1.31886,1.31744,1.31808
2025-04-14 20:00:00,1.3178,1.31985,1.31629,1.31985
2025-04-14 21:00:00,1.3195,1.32008,1.31756,1.31756
2025-04-14 22:00:00,1.31754,1.31775,1.3143,1.31465
2025-04-14 23:00:00,1.31435,1.31582,1.31242,1.31577
2025-04-15 00:00:00,1.31579,1.31893,1.31536,1.31872
2025-04-15 01:00:00,1.31891,1.31891,1.31735,1.31742
2025-04-15 02:00:00,1.31738,1.31923,1.31673,1.31678
2025-04-15 03:00:00,1.31747,1.3187,1.31721,1.31818
2025-04-15 04:00:00,1.31848,1.31975,1.31832,1.31975
2025-04-15 05:00:00,1.31973,1.31996,1.3189,1.31902
2025-04-15 06:00:00,1.31879,1.31905,1.3183,1.31898
2025-04-15 07:00:00,1.31914,1.31914,1.31824,1.3185
2025-04-15 08:00:00,1.3197,1.3197,1.31797,1.31817
2025-04-15 09:00:00,1.31829,1.31829,1.31686,1.31737
2025-04-15 10:00:00,1.31737,1.31766,1.31659,1.31723
2025-04-15 11:00:00,1.3177,1.31843,1.31702,1.31777
2025-04-15 12:00:00,1.31811,1.31977,1.31792,1.31961
2025-04-15 13:00:00,1.31978,1.31998,1.31917,1.31985
2025-04-15 14:00:00,1.31985,1.32181,1.31971,1.32132
2025-04-15 15:00:00,1.32137,1.3221,1.32036,1.32036
2025-04-15 16:00:00,1.32011,1.32146,1.31872,1.31964
2025-04-15 17:00:00,1.3198,1.32251,1.31897,1.3223
2025-04-15 18:00:00,1.32238,1.32371,1.32195,1.32305
2025-04-15 19:00:00,1.32286,1.32473,1.32286,1.32412
2025-04-15 20:00:00,1.32378,1.32494,1.32333,1.32406
2025-04-15 21:00:00,1.32406,1.32417,1.32198,1.32317
2025-04-15 22:00:00,1.32347,1.32449,1.32216,1.32216
2025-04-15 23:00:00,1.32237,1.32331,1.32175,1.32263
2025-04-16 00:00:00,1.32273,1.32447,1.32081,1.32445
2025-04-16 01:00:00,1.32436,1.32436,1.32191,1.32209
2025-04-16 02:00:00,1.3223,1.32249,1.32074,1.32134
2025-04-16 03:00:00,1.32113,1.32277,1.32086,1.32184
2025-04-16 04:00:00,1.32181,1.32186,1.32079,1.32186
2025-04-16 05:00:00,1.32156,1.323,1.32137,1.32258
2025-04-16 06:00:00,1.32275,1.32345,1.32268,1.32326
2025-04-16 07:00:00,1.32273,1.32329,1.3224,1.32265
2025-04-16 08:00:00,1.32319,1.32389,1.32287,1.32375
2025-04-16 09:00:00,1.32328,1.32345,1.32259,1.32303
2025-04-16 10:00:00,1.32312,1.32542,1.32312,1.32477
2025-04-16 11:00:00,1.32473,1.3257,1.3245,1.32499
2025-04-16 12:00:00,1.32508,1.32568,1.32461,1.32485
2025-04-16 13:00:00,1.32507,1.3263,1.32492,1.3263
2025-04-16 14:00:00,1.32645,1.32665,1.32579,1.32644
2025-04-16 15:00:00,1.32628,1.32896,1.32614,1.32896
2025-04-16 16:00:00,1.32818,1.32818,1.32598,1.32642
2025-04-16 17:00:00,1.32679,1.3285,1.32645,1.3283
2025-04-16 18:00:00,1.32852,1.32904,1.327,1.32904
2025-04-16 19:00:00,1.32892,1.3292,1.32615,1.3267
2025-04-16 20:00:00,1.327,1.32783,1.32619,1.32677
2025-04-16 21:00:00,1.32622,1.32762,1.32605,1.32714
2025-04-16 22:00:00,1.32714,1.32714,1.32536,1.32605
2025-04-16 23:00:00,1.32626,1.32716,1.32582,1.32626
2025-04-17 00:00:00,1.32624,1.32665,1.32412,1.32571
2025-04-17 01:00:00,1.32568,1.32586,1.3227,1.32459
2025-04-17 02:00:00,1.3247,1.32473,1.32315,1.32345
2025-04-17 03:00:00,1.32336,1.32377,1.3216,1.32181
2025-04-17 04:00:00,1.32172,1.32321,1.32153,1.32321
2025-04-17 05:00:00,1.32294,1.32484,1.32294,1.32392
2025-04-17 06:00:00,1.32371,1.32435,1.32314,1.3241
2025-04-17 07:00:00,1.32405,1.32533,1.32391,1.3244
2025-04-17 08:00:00,1.32417,1.32436,1.32324,1.32382
2025-04-17 09:00:00,1.32385,1.32421,1.32322,1.32331
2025-04-17 10:00:00,1.32335,1.32335,1.32123,1.32123
2025-04-17 11:00:00,1.32109,1.32167,1.32055,1.32149
2025-04-17 12:00:00,1.32158,1.32293,1.32146,1.32251
2025-04-17 13:00:00,1.32268,1.32298,1.32146,1.32146
2025-04-17 14:00:00,1.32156,1.3216,1.32102,1.32102
2025-04-17 15:00:00,1.32102,1.32207,1.32057,1.32102
2025-04-17 16:00:00,1.321,1.32333,1.32046,1.32305
2025-04-17 17:00:00,1.32329,1.32452,1.32252,1.32431
2025-04-17 18:00:00,1.32445,1.32473,1.32364,1.32396
2025-04-17 19:00:00,1.32431,1.32459,1.32403,1.32422
2025-04-17 20:00:00,1.32428,1.32449,1.3223,1.3223
2025-04-17 21:00:00,1.32228,1.32368,1.32228,1.32282
2025-04-17 22:00:00,1.32273,1.32482,1.32223,1.32482
2025-04-17 23:00:00,1.32522,1.32587,1.32463,1.32571
2025-04-18 00:00:00,1.32556,1.32725,1.32328,1.32328
2025-04-18 01:00:00,1.32347,1.32589,1.32326,1.3254
2025-04-18 02:00:00,1.32561,1.32663,1.32529,1.32587
2025-04-18 03:00:00,1.32589,1.32591,1.32475,1.32573
2025-04-18 04:00:00,1.32586,1.32732,1.32517,1.32705
2025-04-18 05:00:00,1.32677,1.32695,1.32628,1.32659
2025-04-18 06:00:00,1.32675,1.32716,1.32645,1.32674
2025-04-18 07:00:00,1.32575,1.32777,1.32528,1.32658
2025-04-18 08:00:00,1.32649,1.32728,1.32622,1.32672
2025-04-18 09:00:00,1.32674,1.32714,1.32622,1.32672
2025-04-18 10:00:00,1.32689,1.32837,1.32689,1.32811
2025-04-18 11:00:00,1.32823,1.3285,1.32707,1.32716
2025-04-18 12:00:00,1.32714,1.32755,1.32688,1.3274
2025-04-18 13:00:00,1.3276,1.32763,1.32647,1.327
2025-04-18 14:00:00,1.32698,1.32705,1.32665,1.32684
2025-04-18 15:00:00,1.32698,1.32744,1.32688,1.32712
2025-04-18 16:00:00,1.32707,1.32733,1.32652,1.32652
2025-04-18 17:00:00,1.32723,1.32813,1.32681,1.32681
2025-04-18 18:00:00,1.32679,1.32726,1.32614,1.32726
2025-04-18 19:00:00,1.32732,1.32746,1.32696,1.32714
2025-04-18 20:00:00,1.32714,1.32765,1.32684,1.32749
2025-04-18 21:00:00,1.32806,1.32806,1.32732,1.32756
2025-04-18 22:00:00,1.32746,1.32814,1.32725,1.32781
2025-04-18 23:00:00,1.3277,1.32795,1.32725,1.32749
2025-04-19 00:00:00,1.32742,1.32862,1.32742,1.32848
2025-04-19 01:00:00,1.32814,1.32827,1.32719,1.32777
2025-04-19 02:00:00,1.32765,1.32853,1.32756,1.32848
2025-04-19 03:00:00,1.32848,1.32853,1.32807,1.32822
2025-04-19 04:00:00,1.32823,1.32869,1.32818,1.32855
2025-04-19 05:00:00,1.32867,1.3294,1.32866,1.32917
2025-04-19 06:00:00,1.32913,1.32989,1.32848,1.32935
2025-04-19 07:00:00,1.32968,1.32968,1.32968,1.32968
2025-04-19 08:00:00,1.33048,1.33048,1.33048,1.33048
2025-04-21 09:00:00,1.33046,1.33198,1.33034,1.33145
2025-04-21 10:00:00,1.33195,1.33554,1.33195,1.33461
2025-04-21 11:00:00,1.33481,1.33586,1.33449,1.33526
2025-04-21 12:00:00,1.33531,1.33785,1.33488,1.33711
2025-04-21 13:00:00,1.33726,1.33863,1.33722,1.33826
2025-04-21 14:00:00,1.33772,1.33835,1.33679,1.33835
2025-04-21 15:00:00,1.33847,1.3396,1.33822,1.3396
2025-04-21 16:00:00,1.33933,1.33958,1.33733,1.3382
2025-04-21 17:00:00,1.33786,1.34133,1.33786,1.34133
2025-04-21 18:00:00,1.34124,1.34158,1.33964,1.34153
2025-04-21 19:00:00,1.34151,1.34217,1.3402,1.3402
2025-04-21 20:00:00,1.34009,1.34054,1.33867,1.33897
2025-04-21 21:00:00,1.33915,1.33994,1.33815,1.33976
2025-04-21 22:00:00,1.33989,1.3403,1.33831,1.3403
2025-04-21 23:00:00,1.34039,1.34084,1.33876,1.3403
2025-04-22 00:00:00,1.3402,1.34072,1.33876,1.33919
2025-04-22 01:00:00,1.33894,1.33928,1.33801,1.33817
2025-04-22 02:00:00,1.33808,1.33837,1.33763,1.33794
2025-04-22 03:00:00,1.33772,1.33772,1.33654,1.33772
2025-04-22 04:00:00,1.33763,1.33837,1.33718,1.33803
2025-04-22 05:00:00,1.33781,1.33849,1.3374,1.33763
2025-04-22 06:00:00,1.3377,1.33813,1.33747,1.33813
2025-04-22 07:00:00,1.33727,1.33828,1.33726,1.33792
2025-04-22 08:00:00,1.33763,1.33851,1.33733,1.33831
2025-04-22 09:00:00,1.33835,1.33853,1.3374,1.33804
2025-04-22 10:00:00,1.33788,1.33788,1.33627,1.33708
2025-04-22 11:00:00,1.3372,1.3381,1.3372,1.3376
2025-04-22 12:00:00,1.33761,1.3396,1.33761,1.3396
2025-04-22 13:00:00,1.33957,1.34102,1.33957,1.34048
2025-04-22 14:00:00,1.3405,1.34102,1.34021,1.34034
2025-04-22 15:00:00,1.34039,1.34235,1.33949,1.34176
2025-04-22 16:00:00,1.3419,1.34203,1.33889,1.33894
2025-04-22 17:00:00,1.33917,1.34003,1.33736,1.33786
2025-04-22 18:00:00,1.33792,1.33881,1.33701,1.33878
2025-04-22 19:00:00,1.33869,1.33906,1.33633,1.33704
2025-04-22 20:00:00,1.33679,1.33767,1.33651,1.33679
2025-04-22 21:00:00,1.33668,1.33838,1.33661,1.33783
2025-04-22 22:00:00,1.33799,1.33804,1.33565,1.33736
2025-04-22 23:00:00,1.3372,1.33761,1.33597,1.33761
2025-04-23 00:00:00,1.33751,1.33899,1.3372,1.33806
2025-04-23 01:00:00,1.33824,1.33838,1.33758,1.33758
2025-04-23 02:00:00,1.33747,1.33776,1.33458,1.33458
2025-04-23 03:00:00,1.33449,1.33531,1.3341,1.33461
2025-04-23 04:00:00,1.33438,1.33463,1.33335,1.33365
2025-04-23 05:00:00,1.33371,1.33421,1.3331,1.3331
2025-04-23 06:00:00,1.33321,1.33397,1.33276,1.33316
2025-04-23 07:00:00,1.3333,1.3338,1.32919,1.32919
2025-04-23 08:00:00,1.32873,1.32919,1.32356,1.32579
2025-04-23 09:00:00,1.32593,1.32839,1.32593,1.32732
2025-04-23 10:00:00,1.32728,1.33048,1.32728,1.33048
2025-04-23 11:00:00,1.33097,1.33172,1.32984,1.33111
2025-04-23 12:00:00,1.33122,1.33122,1.32984,1.3309
2025-04-23 13:00:00,1.33101,1.33108,1.3288,1.32938
2025-04-23 14:00:00,1.32952,1.33062,1.32889,1.33055
2025-04-23 15:00:00,1.33051,1.3317,1.32988,1.32996
2025-04-23 16:00:00,1.33,1.33243,1.33,1.33221
2025-04-23 17:00:00,1.33255,1.33282,1.33037,1.33046
2025-04-23 18:00:00,1.33103,1.33221,1.32894,1.33209
2025-04-23 19:00:00,1.332,1.33396,1.332,1.33246
2025-04-23 20:00:00,1.33221,1.33225,1.32959,1.33009
2025-04-23 21:00:00,1.33028,1.33108,1.3292,1.32998
2025-04-23 22:00:00,1.33057,1.33085,1.32947,1.33049
2025-04-23 23:00:00,1.33062,1.33182,1.32873,1.32873
2025-04-24 00:00:00,1.32818,1.32991,1.32726,1.32737
2025-04-24 01:00:00,1.32793,1.3283,1.32559,1.32559
2025-04-24 02:00:00,1.32538,1.32672,1.32515,1.32593
2025-04-24 03:00:00,1.32621,1.32774,1.32621,1.32726
2025-04-24 04:00:00,1.32709,1.32712,1.32589,1.3267
2025-04-24 05:00:00,1.32659,1.32707,1.32607,1.32661
2025-04-24 06:00:00,1.32651,1.3267,1.32507,1.32545
2025-04-24 07:00:00,1.32661,1.32709,1.32478,1.32617
2025-04-24 08:00:00,1.32545,1.32735,1.32545,1.32682
2025-04-24 09:00:00,1.32691,1.32735,1.32649,1.32651
2025-04-24 10:00:00,1.32638,1.32792,1.3261,1.32784
2025-04-24 11:00:00,1.32806,1.32864,1.32765,1.32839
2025-04-24 12:00:00,1.32832,1.32852,1.32795,1.32852
2025-04-24 13:00:00,1.32841,1.32859,1.32688,1.32718
2025-04-24 14:00:00,1.32696,1.32732,1.32659,1.32703
2025-04-24 15:00:00,1.32714,1.32755,1.32656,1.32679
2025-04-24 16:00:00,1.32674,1.32811,1.32674,1.32756
2025-04-24 17:00:00,1.32762,1.32961,1.32762,1.32943
2025-04-24 18:00:00,1.3298,1.33099,1.32949,1.3303
2025-04-24 19:00:00,1.33019,1.33163,1.32988,1.33039
2025-04-24 20:00:00,1.33057,1.33211,1.33011,1.33011
2025-04-24 21:00:00,1.33023,1.33213,1.33023,1.33083
2025-04-24 22:00:00,1.33106,1.3311,1.32996,1.33023
2025-04-24 23:00:00,1.33032,1.33161,1.33014,1.33159
2025-04-25 00:00:00,1.33133,1.33308,1.33101,1.33142
2025-04-25 01:00:00,1.33158,1.33211,1.32926,1.33049
2025-04-25 02:00:00,1.33051,1.33296,1.33041,1.33289
2025-04-25 03:00:00,1.33303,1.33344,1.33188,1.33213
2025-04-25 04:00:00,1.33197,1.3328,1.33158,1.33278
2025-04-25 05:00:00,1.33262,1.33453,1.33252,1.33378
2025-04-25 06:00:00,1.33369,1.33492,1.33369,1.33397
2025-04-25 07:00:00,1.33422,1.33442,1.33333,1.33381
2025-04-25 08:00:00,1.33358,1.33404,1.33348,1.33388
2025-04-25 09:00:00,1.33376,1.33387,1.33255,1.33282
2025-04-25 10:00:00,1.33262,1.33262,1.33076,1.33076
2025-04-25 11:00:00,1.33055,1.33143,1.32996,1.33005
2025-04-25 12:00:00,1.33009,1.33081,1.33009,1.33067
2025-04-25 13:00:00,1.3308,1.33154,1.32889,1.32889
2025-04-25 14:00:00,1.32836,1.32913,1.32816,1.32882
2025-04-25 15:00:00,1.32878,1.32929,1.32755,1.32779
2025-04-25 16:00:00,1.32802,1.33069,1.32762,1.3306
2025-04-25 17:00:00,1.33071,1.33142,1.32966,1.32996
2025-04-25 18:00:00,1.32991,1.33039,1.32904,1.33023
2025-04-25 19:00:00,1.33048,1.33097,1.32966,1.33003
2025-04-25 20:00:00,1.33028,1.33179,1.32904,1.33179
2025-04-25 21:00:00,1.33168,1.33182,1.33067,1.33078
2025-04-25 22:00:00,1.3309,1.33248,1.33078,1.33229
2025-04-25 23:00:00,1.33237,1.33269,1.33035,1.33076
2025-04-26 00:00:00,1.3309,1.33209,1.33076,1.33076
2025-04-26 01:00:00,1.33078,1.33294,1.33007,1.33294
2025-04-26 02:00:00,1.33292,1.33319,1.33197,1.33197
2025-04-26 03:00:00,1.33209,1.33289,1.33175,1.33268
2025-04-26 04:00:00,1.33259,1.33308,1.33193,1.333
2025-04-26 05:00:00,1.33291,1.33328,1.33197,1.33197
2025-04-26 06:00:00,1.33209,1.33225,1.33083,1.33122
2025-04-26 07:00:00,1.33143,1.33159,1.33143,1.3315
2025-04-26 08:00:00,1.3315,1.3315,1.3315,1.3315
2025-04-28 09:00:00,1.33007,1.33049,1.32901,1.32901
2025-04-28 10:00:00,1.32929,1.33048,1.32929,1.32989
2025-04-28 11:00:00,1.33021,1.33057,1.32874,1.32878
2025-04-28 12:00:00,1.32866,1.32913,1.32811,1.3289
2025-04-28 13:00:00,1.32889,1.32989,1.32887,1.32963
2025-04-28 14:00:00,1.32947,1.33158,1.32938,1.33158
2025-04-28 15:00:00,1.33165,1.33278,1.33159,1.33172
2025-04-28 16:00:00,1.33159,1.33172,1.3291,1.32958
2025-04-28 17:00:00,1.32968,1.33094,1.32965,1.33064
2025-04-28 18:00:00,1.33064,1.33337,1.3306,1.33296
2025-04-28 19:00:00,1.3331,1.33547,1.3331,1.33437
2025-04-28 20:00:00,1.33445,1.33465,1.33369,1.33417
2025-04-28 21:00:00,1.33371,1.33419,1.33332,1.3339
2025-04-28 22:00:00,1.33401,1.33538,1.33394,1.33431
2025-04-28 23:00:00,1.33438,1.33708,1.33421,1.33677
2025-04-29 00:00:00,1.33665,1.34162,1.33661,1.33924
2025-04-29 01:00:00,1.33924,1.33987,1.33824,1.33932
2025-04-29 02:00:00,1.33948,1.34169,1.33941,1.34131
2025-04-29 03:00:00,1.34126,1.34253,1.34122,1.34129
2025-04-29 04:00:00,1.34127,1.34264,1.34127,1.34264
2025-04-29 05:00:00,1.34266,1.3443,1.34266,1.34425
2025-04-29 06:00:00,1.34383,1.34441,1.34371,1.34441
2025-04-29 07:00:00,1.34385,1.34418,1.34335,1.34391
2025-04-29 08:00:00,1.34425,1.34439,1.34349,1.34362
2025-04-29 09:00:00,1.3436,1.34421,1.34311,1.3436
2025-04-29 10:00:00,1.34356,1.34371,1.34262,1.34268
2025-04-29 11:00:00,1.34264,1.34324,1.34183,1.3421
2025-04-29 12:00:00,1.34219,1.34423,1.34219,1.34244
2025-04-29 13:00:00,1.34237,1.3425,1.34091,1.34129
2025-04-29 14:00:00,1.34133,1.34154,1.33951,1.33958
2025-04-29 15:00:00,1.33982,1.34099,1.33982,1.34079
2025-04-29 16:00:00,1.34097,1.3418,1.34055,1.34118
2025-04-29 17:00:00,1.34086,1.34221,1.34018,1.34221
2025-04-29 18:00:00,1.34216,1.34255,1.34109,1.34109
2025-04-29 19:00:00,1.34106,1.34126,1.33958,1.33958
2025-04-29 20:00:00,1.33962,1.33987,1.33813,1.33833
2025-04-29 21:00:00,1.3384,1.3393,1.33829,1.33842
2025-04-29 22:00:00,1.3384,1.34133,1.33838,1.34106
2025-04-29 23:00:00,1.34093,1.34176,1.34018,1.3409
2025-04-30 00:00:00,1.34176,1.34189,1.33894,1.33894
2025-04-30 01:00:00,1.33897,1.341,1.33897,1.33969
2025-04-30 02:00:00,1.33973,1.34192,1.33973,1.34055
2025-04-30 03:00:00,1.34077,1.34086,1.3398,1.3398
2025-04-30 04:00:00,1.34007,1.34052,1.33941,1.34021
2025-04-30 05:00:00,1.34032,1.34072,1.33976,1.34023
2025-04-30 06:00:00,1.34039,1.34109,1.34036,1.34082
2025-04-30 07:00:00,1.34048,1.3409,1.33989,1.34068
2025-04-30 08:00:00,1.34063,1.34118,1.34057,1.34086
2025-04-30 09:00:00,1.34095,1.34135,1.34061,1.34102
2025-04-30 10:00:00,1.34097,1.3414,1.33984,1.34028
2025-04-30 11:00:00,1.34028,1.34104,1.33906,1.33908
2025-04-30 12:00:00,1.33881,1.33971,1.33867,1.33903
2025-04-30 13:00:00,1.33919,1.33948,1.33831,1.3384
2025-04-30 14:00:00,1.3384,1.33944,1.3382,1.33899
2025-04-30 15:00:00,1.33892,1.34005,1.33874,1.33998
2025-04-30 16:00:00,1.33967,1.34052,1.33819,1.33998
2025-04-30 17:00:00,1.33998,1.33998,1.3381,1.33854
2025-04-30 18:00:00,1.33826,1.33863,1.33631,1.33676
2025-04-30 19:00:00,1.33684,1.33722,1.33586,1.33595
2025-04-30 20:00:00,1.33597,1.33649,1.33567,1.33576
